gov Id 識別碼,gov Name 景點名稱,Place ID,名稱,評分,評論數,分類標籤,地址,經度,緯度,營業狀態,營業時間,圖片資訊
C1_376540000A_001295,台東糖廠,ChIJwVUn5Z25bzQREpU-F-fcJKY,台東糖廠文創園區,3.8,2443,"['tourist_attraction', 'point_of_interest', 'establishment']",950台灣台東縣台東市中興路二段191號,121.1275828,22.7675453,OPERATIONAL,{'open_now': True},AeeoHcKCdnB2pkFe4NeC3wiifjDr9hkBJ9jMYrx-NJKclacq-1NwBaxea_Cah4dzYPxQVeGi4G46MGQj3DEIyYIPwCZkhckh3z4Sd-MbMrqhDjcUXF74WgdctuHJkEsVevCMbcr2LoMPpSdKLnrkvLSQZTgcuf5zgbGdENDVV43qteYT0u88DkOHkGgNEkJkftq_FtiHG1ZCfNrvZh79yWuS224k4xiSKeCsNnp_rPn68T5FmEyu9P2wfPJN8fFzG3Nl7P44uWfVIDv-4_UDFTRJSx8_mEtDKs5cuiVIvZwAUuGdnuHjLbWy19qL_QFp7XvpuoWq78FWuR3YRquCLWrWWYkzRFzH5_hQCdNOrPw8SQsGQbuhc_HYFAi_HWmXoTx7jCzPK90e0LKnpGSCM3oqgX1nBkFsMrzYXvOjXrOdjPcuSRUGs6PG901Uxrw-2LAZmhjxTboDwN64v6IcnF8JEGFMTuGdvubS1O141WDGMFWOTt6Tt5vH-AFllMohWdb51XjSjBBv3Avgk_UxvTLhugWnKui4P-n_Tm6zLbFeKqkrPP-wUCrZENHHjqqZA6TOgFYJq6IC8Pgz5w
C1_376540000A_001309,嘉蘭天空步道,ChIJlUm_28fNbzQRsJKojC1QXZQ,"天空步道(園區重整中,暫不開放)",3.5,175,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",964台灣台東縣金峰鄉台東縣太麻里鄉溪,120.9638789,22.5927844,OPERATIONAL,{'open_now': True},AeeoHcKEtyDU51IHZdvabtFJPK6bqVys1dnRqov06G3kF4YVCsQYWAmfbMRBf3CyW1L9eLUeO3YPKbELiapzMElQ6CPX4BdGs7ZrKRyEA4z-LERlnQdNPk2SifPDkaN1egQSQfaWkx89BFQDwYbUUFa5aHeclCNbI_04VM8fRfT9g69MujTCn6HjM4iaXnVwS6aOi9qyeyIQ_zTBtJbV0-sf7hvWYIe3FHRhHvsos7E5UXUVcrxvHndoNTqpWrxS23D_a0C5IrPtWPR0znKL4SCMjdwkGJaL4YjDsHIDAJV5SniDwg-gYAw
C1_376540000A_001310,大峰峰火山頸,ChIJty-67FZabzQReykvabvEhf0,大峰峰火山頸 Dafengfeng Volcanic Neck,4.1,27,"['point_of_interest', 'establishment']",962台灣台東縣長濱鄉,121.4948888,23.4337067,OPERATIONAL,{'open_now': True},AeeoHcKFTta8YEn3BkcVfjnSd09YkLdcpE4s1OOqWWRIYA9y09ulxj1Vu5-sJ3ci-yf7z436q9Pmj0il3HW6Ew3kEC2lvvNhkWKPCap7_1zbs0DYHUsEQsLMHiOXLIOPeTrbL3bIeKZs-CzgZgALc8ZJMHL1ZNTrLLbV744NG0jG6JylSsBeHpFt6qFLt9yeS_BRievobN06zdiIiNKztRU_achlM8wMnaDHJ0m0fNi3GqzUZaHjl8BPiVZ-7K7OKiwTgF5f3CauHHCOU_kvW0f22Cb3kJXr5Kuo0conHobz1VOTekdBbxN9Kv648kmo3HTJ3O79faL3-NUC1XMq0ASHjpVT74DlXFujSJbUIx6FJaHpRIeWjN2wlKkg-nffLbcUiF8451KMGLiJDg3vHuDoSArtkCJW9qAYOH4xrWZh3S5rRH1ui3yb3d7BFjb28YujzFNOARYGxI6ix5uRLsOF7eLKgdoFqExyTWj4vH-b3Rru1pyOB22Gnvs_0ywwn8HFJqrl89g8NACb4jyKv9h6xr8wFWKJnRfrt31A7cGTaidEBYywWt4tECUI-QdXQamEHpMWMyuL
C1_376540000A_001332,杉原灣,ChIJGwhceQK9bzQRvtR2mztO-9M,杉原灣沙灘,4.7,514,"['tourist_attraction', 'point_of_interest', 'establishment']",954台灣台東縣卑南鄉海水浴場,121.1861234,22.8307678,OPERATIONAL,{'open_now': True},AeeoHcIjV84BrcbmBAj5LKaSziz4wPBebo6BL-CnOEqMCvLjq9AK-DI35Q3wx479Y4ZMYEcX7UkYtpAZVVuZVxWNWz-GEGkKwF1kcxXswOvoSowU-OYfn4x-WlVN7bPrDktNcKxNEgEnYJw7LTKBfVCGp1bc0jlSQKUZrPU7TewM2u3Afi56nHaGgJrnODmmg5vP5n0XooJNgUvs4Yzwj_3BGBJNDNIXQU3wXMl4rsx5dlskij7DUWpoUSxEldTHdf71PYc46IdWSxUiyLFfk0WE_ldyrF1qD_tkzyk_5K8viBTNTH6gnW0
C1_376540000A_001371,中興崗哨,ChIJUZwulOmkbzQR1kO3r8dpOIM,中興崗哨-一閃一閃1313以物易物部落市集,4.5,202,"['tourist_attraction', 'point_of_interest', 'establishment']",955台灣台東縣鹿野鄉和平路25號,121.141204,22.8890551,OPERATIONAL,{'open_now': True},AeeoHcJgMjl1SXU57hMvBXqSaMccFnGxxsdDfnd-zJOKZ8iDuIGZl9NvNDxzqKaG5QXKkwFzccQHfBRam_h8ftEEVlFBCWV_Be0w-6Cd3diXSNB3DJl45MlPonVYtNtCPqB47lJrOPYCDi3r9hID8uy7Tv7sn0cXnRPL8rd1Hpd-sB3l9OXgOTs4j8f-83b4uOouBQXex37ABMgPvsVJsgi7bxeYm0_mn1o9px39glA5WCU_upeXY9d8B_ZlJx_LhuNNHXIayrJnMcRNR6Xvje3icJHsyjK1gfKx75UQrFDYXIDx_4Rjcij4rjPd6bvcSrTHdK-lEGujmBLp6IKPhwvYmakwpupt5xLDw0CWzuk2ScHorF8QajeP0-dgiLLG2sBCZlwNkf00QflMYTh52uJvHdwJf2XAZomZcMvJLZfcKvXbL_oDo46PzFmkZSslGceQFt2WXWiTnTpPTBa6c83tR4yIDKFBYhYpGW_LBToalpzLHpWIqj74xzAFGTbJG09SpH12EfUACddXmBAAHWeYzd6o_oN0I8pH73q8lW06z6vgX_oKXKrK1U2-u_PJWWGcmCP_i8Ng
C1_376540000A_001375,大武之心南迴驛,ChIJmZ9XApLVcTQRd_t14GHqNF0,大武之心南迴驛站,4.3,3808,"['point_of_interest', 'establishment']",965台灣台東縣大武鄉環港路56號,120.8946377,22.3379371,OPERATIONAL,{'open_now': True},AeeoHcKUVEGFyZYAmHAoliNs2sle0RfdW10qtOVy7CbONAwZY63563sa0iDjGtfgkxg8qJSI4cOY1haJGwYt-nryHUjZcCpm00VUIvsHPli_U0ldGp2P63yVgQOq6SPHmiANyRQeWCptkeI9unTe3KHb5xUfsva2eFWclzVbmu2aEx86pxGRfZZurWXJRpdlVlNFLDIJKKRTjMV_CpOyriW5X3OP_tbS0WrChVNiZhBfyARdDZgZdIEuux-bxvVqJJ9n1BL-sf077Ucqrb1PIfQkJFBxAu-o3p-NVFl1b8w96nTGic2FWQVKKHYLVLV8iXBHCD9L-A_svcaH8wwzZX9oJKXhhYqvdYWYaJcKxVsi48ppI2r_jS8oe1T3VYAcPIdmU-cr6ywlHRY4lK7NuYrhmeiPewkz7a_dL9-m2jX4Mnvr2-QlYkdJwmBItxEM9-E6CxpGh-NJS4L0qmeFj7cA4C_sFFpoaeVuxivKg2AP1bDVecmEA1Avameh0LrLCyRk5yLvW0GZSuFsq9bRCteC7ptPWzRi-nGSrEkEGwTa9BLBFO9S7WEchi_k-GQGdY2sf2MF3Oi9
C1_376540000A_001396,華源曙光觀景台,ChIJW_8GzfzJbzQRAyajlhzNlds,太麻里華源曙光觀景台,4.5,766,"['tourist_attraction', 'point_of_interest', 'establishment']",963台灣台東縣太麻里鄉963,121.022892,22.6549169,OPERATIONAL,{},AeeoHcKQUBg23R-vfD8oNI2me1ggpmbj3-fKKj2jeOT79HflnKwZbyjblHguV8tw109APTzrKhzs7JVqW1BggUYU_LD6rM-Zm3M3NmICyUai53HI6bb2tSThZ2TbuMwqqBlmKcLeSW1fZ0R2DVmDO_KUjNkNLD7F0ruCdTvxi9UPn999gxtrp4_fA3JsvvkFW3hcqtPB55aEJZLaQijj3cJJhN8iTWTk-9uT4pQ6a_hW5YmmpuUDgYfgpSok4ZHEya0UPy_1hJjmpcN8Y7GLkkl4dib0-4FIV3kPDaxjyEqLkeV7KYrkcfCT1i9M3EQw3y8ijm3epuLcZEBSV-WkryMNStrpi--m1ZJKnGlUMq4CvXFa7SOVMYBEvJ-gMeL4vAIL3bUvipyPhSkBATh_GD_MUoPTaPRtaeC0rz1cWkDnu3GKCIxpw2Z7NizanGbPr0i_XEDMO00fkjDA9ghlBRueMd4OrtfrkFzo3-iw5_WavnKFZCy9uU0JjkZYjr5a5osUJxJ23lmEVjv91Oi0PsmtaP7juVF92W_9fLl7cd-_AlxWLYdPjgLR1j1UI2V0Bl5u15vgPos3
C1_376550000A_000019,知卡宣森林公園,ChIJa9-N0WuhaDQRGEKY2cZWYgU,知卡宣綠森林親水公園,4.4,6370,"['park', 'point_of_interest', 'establishment']",973台灣花蓮縣吉安鄉中正路二段299號,121.5828851,23.9501434,OPERATIONAL,{'open_now': True},AeeoHcJlf36BIPniG1HvACDyR78VDWM9Lpv_XyLfYfttk4dMRNMqExSI4qCy1JLWKDaS-AIYuUuBbvhcXkhh1pD-EkeCp73PotQQbBUEh2BGMZFMR4B8_2d14zgX66Wj3j-grUhDa3EJj6xZlSkE--7yornijko0reKUtwOSGcMTXgHXn9dieg3x2Lt3_nruMC6EFjIvMM1RMhEiQL8FTfmQV2T7IOiF46YuMb3v1pWHadlSnCqjMJ9M6kQgnnEeBPRMDTlqJtkQOAhPW5s4_psgfweoCKcKB631MOqqvW5x3wbOheOsL4jykPiylZ5UC1zhAlytwej8yPO_6sKdntiyugHxoExDKM9TO1D1Se9w5DT8aBUI55mJaILELDVMFRZ4mmIniFJQ2nIkYy9M5ej93hiXdF4IQ4L1MXmq9KfTanKD93fuvw1vsV-BJvp7q2BYVLevb_KDfZGbAPVnk8cy7kvKUQF1lKrsFnxGCWR0F0OS_e1reHTtgR-_KgWgoNmTxSTdiPdOQozj_CwA_j8dcVFfOSWr-1WVisPXgI3rMQ9taPyHlwDsaiRcLHo_1rZdzN7G4VKSID7yBQ
C1_376550000A_000023,赤柯山,ChIJ1_Yo6ZxDbzQRaXL7XFiq1vQ,赤柯山小瑞士農場,4.5,1677,"['cafe', 'lodging', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",981台灣花蓮縣玉里鎮275號,121.3959422,23.394436,OPERATIONAL,{'open_now': True},AeeoHcKchBsdjXvi7c2IotAyS-S6WkBxdjED8Hop12cpox5MNzCrwLvnm42Wfp8WOEWJwgflTwtOw3dpiUuADIyNrVaKp2axCl0YARqEXKOnDbOp_EJPt0C_eyJQytBXjl76umGR7iceREs-LssPexFh1RkRmAx6V3Z_sgwWk2pEWYabewfEetS1AZpucC71kXJI_sSypPwMY4RWc_NPjaGaRwkw2Gt__zzUsB-hwKiJO3_LNiBML4xvKwWEG9LV2DNkDopvHc5apj9ka1TE3thrgFQTF231O7DUu2oFz43jrgQ4cCJjrI0
C1_376550000A_000029,慈濟靜思精舍,ChIJKQB0qsWdaDQRqwVeA7oXYlM,靜思精舍,4.7,593,"['place_of_worship', 'point_of_interest', 'establishment']",971台灣花蓮縣新城鄉精舍街88巷1號,121.6017492,24.0545366,OPERATIONAL,{'open_now': False},AeeoHcK_pD-0TkoeDTnHJgIuy70_UuWhyg8gKdAAJNBJJBD0J5vKd42vDg29xgCaLd-tZPOB1oOMKXZOEBB0O73eT93jOwTqzwPIE2a3WhqCtpebmcB0twQDkFF4pCcnVJGXhMhrrUclyjsIa8Zp5bxGLBzUR1UFzL0lLhMtxHOJH8buXijEnNrQIdFwR3bJxYj4RDs_0DzPrIQA7A82V6Ag9dXHyEL4fKRHVWnyWJk6_loRza4c1Vvy2oq8Wk0JdeCCwGUugYtbzF3ddCV2t2Kr-qYvOHg5xqusNswbV1BxwTtVftMc_cs
C1_376550000A_000030,米棧古道,ChIJ2ZMKklmvaDQRwdgSZHH6Vbc,米棧古道/辦公室,4.2,568,"['tourist_attraction', 'point_of_interest', 'establishment']",974台灣花蓮縣壽豐鄉1段66號,121.5232033,23.7994189,OPERATIONAL,{'open_now': False},AeeoHcIR7jsDaKlzhnNbGWmtxsAOXPhz_0d0uZQPSUleMp4a3gIDN2RBhg3dJWcw7H1smqcz18usCj-e98-E-P-Tk8dkTCrQ6f_wT86qW38xFDHDDWP7v8vcQxrlfmeZm3mYiEF9H7cC7VL-G2H9tNJ3brz7-Yy5b9n4eGLAa3fBmeBzNrEkV6Lk9Jah4eQCV0bKPzHdboAuyMnYN9nPDHpew8R05CIH92Wrd4zrmEuFKtSF9GgUOMxths61YOn3gXBuL_FUAzBN0CD2yzeGBnnfjzAgY1bdQCq-XZMX3wn2PAbXrjFInP-nYC3ojJt8nwGCaSSIjeKIZs67Ci9b7V1n2nPn0hDeDFrtn_LrDmWWA14RT5-9KpC-Sss2L8VcdARhrLa739mUZUQVyIPZbhfByQwqxhItxHywR0-DmOxKgroHrRZAUoph8tWbRlQqUTdu08eW1rbwpQWy32LZXn8FNY8NWCPbkDoBGEb4alwLxrT2TpLTF8Tucka0-J-LUrTTT60opP3L5HA8OCwaBoXEdgbgGc6Wngb5BKMiwc1GlRokKlBjOEOxw8rPORJos6sSUFIqunTj
C1_376550000A_000032,荖溪、白鮑溪親水園區,ChIJjYM6pnWkaDQRgtTkqefyG8U,白鮑溪親水園區,4.5,922,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",974台灣花蓮縣壽豐鄉池南路五段82號,121.511082,23.88973,OPERATIONAL,{'open_now': True},AeeoHcK_yUKrsn8CJOALFd-F__isPAF5ZKThxsygUFmjh5Z3s7DYF0IWLx8s99uUDDfKxwj3Ygcrr-uV0-7dezT6qR0LvG52FqW0UUAvQI8-ePEaBUzNoWbNcZbD7JUwAX4W7qkNJQtItZrCuhwPAvOC-zhzlMhfeGO6qvS6RYxsRzhRToCLHLGyDweivXT7cdIvtzdF5ET97zdj4y5s21tKU5BzN2ECijgK_2zHT6vT1xbJS3bWnat7zVVIGxf1atVD5iw94k1uwbU-AhLxyCodaE_iM3E1Y_vU1AYj6UZAfeLThM4zF3Wd4MY8q882Q-GgXzD0f16n-FPz4W14FVklPnP7mw68KoZWZbnSORjmdfsyUoi5Nx1WiSgICRckuZJFSUV8qbFTMMF8xz-3UYvXmTwE_Mx2u8LoJy8YqeUiZfX7I1xslsGIdmZVNQVnL8NENrB214asX0eaLKXEXUHhUef7HfznZYv5zIDaa-cymzIjGQIuoP4u5PTPU_iQdXMskNd4udW7Tir9F76As9gr04ubZ7txLFIUtRt_hdAlieX_WhzWFvHkorkyr7F5aCeUgG1mJKP_
C1_376550000A_000040,花蓮觀光酒廠,ChIJX8KP-KMgZjQRgHl5WcnHsqE,臺灣菸酒股份有限公司 花蓮酒廠,3.8,1191,"['tourist_attraction', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']",970台灣花蓮縣花蓮市美工路6號,121.6357548,24.0184594,OPERATIONAL,{'open_now': True},AeeoHcJOB2wAXcJ4V0vvkXCpfGWtmMkwp1m7CQREbztAGVR3pbtSGhqO0LtFJeAgpRwusTqVqIm6GGMU6FZsmXcRhP27fd8F3zQpPMdHvM0sls4upZbOAKaWAtD7Sn-rsUYyw0-625tZB_CN24RysHiJRIYI6xiQP1LyfeJqTc-xCmUO7IL5JduPpK4yK3UsjrqXPwwVhbU_9sVSJzpHhtytV8Ly7Q9KkI3MKzrWKeKIBtLj30WP3Cp24aSIYFLkk3IMJUUygNHD31Df05VMAdgyypn067itYRdBV7c1liOMZGyJsp8kP5mpXOfFZ5XU1paHsZ6_lhdb9UkEpmg6KzFqfIluJpzPgWcVLcAdJWkXfqYS2mKem_Qto-gdZHgsqlfJZVVfhyCmv9Cu8XXQFKZCbrXCQFDfuhWRFsLxjB8CCJOXO57JZ1pie21iAlq1Iqf8OySuivzl30UkyoqTTXI1oz_4KOM5DzbWcQMRKEuJ_8vqZPqonkJrRYgFnL0OZWGoUZ-lLagxq5ghe-R7Lx1qhJOFzEESNn6_gnW4GvdCUgbjdrfCIT7UykvhsnFYJSWIXmvuYO3z
C1_376550000A_000041,安通溫泉,ChIJH_u1789rbzQRRVtHuMwWjo8,安通溫泉飯店,4.0,2589,"['lodging', 'point_of_interest', 'establishment']",981台灣花蓮縣玉里鎮溫泉36號,121.3420105,23.2807855,OPERATIONAL,,AeeoHcJyQe2sXEQQn0hbTmM1WnjuBm8IbpbzZFpHcf2CWPtEHfAl2H8RY7GEH3HbBeZ871XjVV-haZkwF8J23d6z8Rj6uaeQtfZ6e77vEjz-YpaLx0C7tC53o2kMK42CqyXDYUX_PO0QWWlfzt7r-9bIEETAFJI9USiUUpzWkJNuH5Ay8q_1PelY18x8Iaie_27KjJfbLBNQWk8EDLhMGX1XuwhY4OPljcYXwbh61kY4p_Y-U_VbCyYM_2J7TfCEzSpwaB1U_Raubq7mi_dgOPAxmB5JeMY1dgfqHoWmBjnzr13OBgYJd7E7N2e5WnmKpkz8Dd9X2-IjWeBXhFlFzOgBI3jYlGdf9M52KD9EVU_fU4CZKyfQoLftBVCFqlLjV9mEzjx2yK_2RuZFDcAgiWKrJYFgaQGPdbdUXXx3rp6ZxLNO6AF_pdGwyqmbQibJb5UYoL5V9YYS6GR3YHAZIFvp_WZGMp_-_JBl_hjVJB0FnS35z1DjRhaurw9iUVQlQcYH0un808pWVhtutrRtSWZ7ZNTAk-MKlScWQDRrcGy40qvBrd8YmCD3xo1nv5Nb5r9WbTASQhSc
C1_376550000A_000042,林田山文化園區,ChIJ3-vwJLOzaDQRHnPlTZ31RsQ,林田山林業文化園區,4.3,10220,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",975台灣花蓮縣鳳林鎮林森路99巷99號,121.3989548,23.7180886,OPERATIONAL,{'open_now': True},AeeoHcK-o67KFxljkwGr1mlFAfWGGEcG8A3KbiJoD4WAAxqIgNnJ2HBS0zSabOj_pu0ghDDd0PT0FO75GSyzaR9HZ3Pz_0m2CLv8_CuOgFfEELaGQ7TbMaRCyRkczdWJHqWhM_zzFSbuNg92EgdI2IWDbJNkOMpiuD_OK3qsG0g-IOxS1cV8b8wqWlkUs4mD72xhlxMhon6_yQu2j2ALu6J-orhgHkww6_3j2ddQbfPBVuI2BRovaDURd46IcCjSBDUr5obsZNypmXCHZD7_2ncXfc5s_XLhedJZHov5Q78tm6uA8fDBbcg
C1_376550000A_000052,馬太鞍濕地生態園區,ChIJFb1rZi1NbzQR3xRzcU-mo04,馬太鞍溼地生態館,4.0,2651,"['tourist_attraction', 'point_of_interest', 'establishment']",976台灣花蓮縣光復鄉大全街60號,121.4088404,23.6581421,OPERATIONAL,{'open_now': True},AeeoHcIhgNcwdSBIWNcYs0eggoRvCaUVHvDLlmcDTJ-6pHZ6G6Xul-4aVJDQEyr6jSAPyFfI15UbVDZtoM7HZMLYnFk3GYZG9Ir56ilzrdKwxO34moPywz0pQS84ZWvxG9PSVaGIDLXie0QIJLYnT_lKOaYIeRjcXIjiBByK0N49q44WNzYhAm7N40t_R1u4T6fAfUad9CRUTHG-7UMBrwKVjl8vwV_BZYrhvRMqUB0FxePdb8b6-U6SCMjuYjN4Vu1zrfvn0hCTsoDewLhp1b86P7U1atBQUgeuEqz1_IddkvgFqPD9y3gd7Z52Fq5uQVZQxoxuZ18BBTlYG4Uca5GnfNlOSH2M9bCT-K6yOCk9k2UiX_NK1pTvUsY106p9uPHCFxfoaUp1s7chBGz7PyMY_3WNUcjuOCNhhhePaOCwjpOTEJuXgZfCgUZcYEEoKwbH4rNMM8t1ZsV0wzOMjO2sOiv5nUB1wwWPpkK0c8kw3McFPrctMvmtn7iQ6DDVtSNzyQfW5qYkjxmZXMkAHF3_rz0CFuyp-s9Vru5-3V4csCUozoTUUsoN7QOxUkkjXjqtesTYrDpg
C1_376550000A_000054,太巴塱部落,ChIJD1w3eFCtaDQRJmtctt8blzI,太巴塱部落太巴塱阿美族文化發祥地,4.3,39,"['point_of_interest', 'establishment']",976台灣花蓮縣光復鄉,121.4680185,23.6601937,OPERATIONAL,,AeeoHcIjd8PISOLGd_fKk8W6SBdsqJirkzHLX2eOSgEkVQaZAIKntydIymLKFIGwE-KURBASGYkV_AUh-rh8VSNRvyieKFnxizQjSVNOdPRQYw_RYiKQ8a3yDLptYsuBD1I8JVU-zYuESJTvPoF6xEc4HqsmC864RGW3UyQPZz9MXjWX7fLaaUekyq8WbOXFLXRn9iOZiNRa-x5-f0MJ1ZsKfwWM8PgGb--ZT4wRLOfAYOA_WfC_NPmUeEXiqVyXnr6zggEtonMIJ8P0CWQTi6KamKuybrJhaS1MkRHmBw116FtrH6oS5jZR4ZdI1WAYaoCA2Sl7QaZ_A3f9bzgdYXWfx11LWtxUrMM6kxGRgsa7KRr5a5smgn_TmN1d53J2zkhKDeuFOOXjcRXLN9UwjyWBPFZHodN-hxvw7fxYHH9C125svRE4uN3pqBcwq-g_V3LcZDv5Tbb9l159LH7625rx0xFA3xlalCD86zfPx07TC9Wy-A8_rPHq9unBjzCs9ujZsdAcSyx3xEVxFefoa8zeB-Ndudl0X2yucdoEyM4TL0JDAA19semO-hN8kCDjnhCc4tXiZqHzxhB1mA
C1_376550000A_000057,大禹嶺,ChIJe1yalWKSaDQRVi4EfeK0S_s,大禹嶺管制站三叉口,4.3,1922,"['point_of_interest', 'establishment']",972台灣花蓮縣秀林鄉,121.3100337,24.180753,OPERATIONAL,{'open_now': True},AeeoHcJLLfVuWn1FmyGWXuKnpDrgRoKcUixLAXOi6cVIIOm_sBHHvGgmgg4I9MZrq1a7eZWAyvD61pHWs5g003Ki2XEnSdQb-xQhxCAxAerv4yJ92MWeopdctkiGaLOo78OCBPmJ-TuTksTscNLl5wFWJ1n7yFYXg7Obclp9-i4ub9_cBkt9XapcJvm4bKqrUMsbrhiIdDNlicHCahv32ntTs5Z7tUpTUfGL95OX3qp6QLXShFSGNQt_ByuT4wyPD5HSsa4wQbsmJQJ3VMjgKpg0COturR3lAyQbzB4pdFcyOOznwfuFaNY
C1_376550000A_000058,關原雲海,ChIJLyCG1QeSaDQRiupDQGLYgfU,關原,4.3,97,"['tourist_attraction', 'point_of_interest', 'establishment']",972台灣花蓮縣秀林鄉,121.3430943,24.1822129,OPERATIONAL,{'open_now': True},AeeoHcKcC_nqOycYnClOy6RKwU1HU3BvGVRh4VgwBc-P_a4tqSXxy7mlPA42PV_xW6xtiFxuE_6p8G6c4BiUt6wogZwgkLitom1Nqx15j-x9mybRNHuOfMqvgwcvsm-JLfCfSwitfdzFwYMTdefTgxxnjkAVHspmKS0aDMB6MUWx-YU27qxYdvs0U-A7ChUXHWWVu6BIEL9KqXzDQ5PNNOlmS-WacB84Id3-RJO_oTMduGuRGUb1Ny-BgLPcpYEzMFc9lkM5YOm80C-ebb52ucd3eg3dX78QyAUzCV13B4o0_gskVeIwAxC9QBvJlej6mVHCsH-4NLz4VjCnbrucAEPQRMOWdOtNxQilsJ_b6txd696g30r2h1NseBG9Xux4h0ojAQRo2YxOxsTIRNuZAj96bbcWMW28h5zBDkzEJcSAjp5LwhIxdwOq3DOdJGuMACFzEJ41OSeB1hzSs-VNIjJmtNfBCnvuEQz8L0UndtX1IrNCg1O8NHEk1hXTt-rY1-Jlroe-MZKL90dfnF6yCDThx_qfILp21eSrtqy6UXqdN-gNWbsirTy2zqS-FKAI_KMghSYG1wS2
C1_376550000A_000069,慈濟文化園區(靜思堂),ChIJocypB6-faDQRi1QGxo-qjK8,慈濟文化園區,4.6,1169,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",970台灣花蓮縣花蓮市中央路三段703號970,121.590999,23.994869,OPERATIONAL,{'open_now': True},AeeoHcLx_XfARH10us7m8UcgF0Ld92FsOlq7QZNZ2lwI0mDqk2VG9LfqkFkz8PD_mRsk5A7oK6SMA20eku4SQDUw-Bm_nQNFvw-K40ZrFc6ApIYgvYlYZKUxrdPXBVTW0B7p1XN9dpzuC0KIpGWivXF0JkwRmI8nEWx6_cJJKz2Gnu2fvQ6W4vBW1iWh4wROfGu9S-XPC6E81-GpRtRggEdRFsed-swgkVDyoE4iPnL506x-5nkbcm5W2yKhnQ0AhNGqbuhHi9cRNvcrskdO-OSV2m68SJMqyrl1PMkiy1u1WYjUbkG1m1g
C1_376550000A_000080,慕谷慕魚,ChIJi0Ii3ZeiaDQRyEgijmaEdqo,慕谷慕魚生態廊道,4.4,419,"['point_of_interest', 'establishment']",972台灣花蓮縣秀林鄉花專1線,121.4715241,23.9765718,CLOSED_TEMPORARILY,,AeeoHcK2mngPCr0G1nNUl6lBAJxV2x-FE0kaUNVQcsYUqIsVALNArIiQHEdJwerHV70ABtaW0lOlfce9X27wpICooq7AgfoKVU9GGKJR_bGJoG0_Gfr37w9eu9SUYHSCrxLcKZLgTnUf-8i0p70ASytWyOHGQOa4H2y-j7ZKvWeFBhPAm4fpsoINCru-0Qt3ibFLd0xmuGAiwwRwhhdqTKAYjCW3Z7g8lOZYJd7Bg1vpt8lj7fFjHSFbIexh5Vu15gbtZhdPFCSNlYKX0n73VLO9dY-e70SalqAZqnVStndFXrPtkM94TJI
C1_376550000A_000081,白楊步道(水簾洞),ChIJia6EQAOFaDQRKRxzxeqxqFk,白楊步道水簾洞,4.8,2944,"['tourist_attraction', 'point_of_interest', 'establishment']",972台灣花蓮縣秀林鄉台8線166.5K號白楊步道內,121.4743915,24.1805494,OPERATIONAL,{'open_now': True},AeeoHcL_mghC1tZReUp8bzt4SUgP9E7VhaAKTA9VB1yQQEeWtzdAQ6Xd_23NG5bXxXOOdeJY2hI-NQjL3TJDvoSFaW9pqwbUg6vo47eloGp-7PWiXb0AP5oS2902D7Vm8Z5JiWL-E7oP_HoJpqWawN9AtQX6wsnfy7Q4lzSTuE1Jg63PsTMEpqt78iOmkAplf8U6V9difXEiKRtlwh4Z3qhbuXPzF9saRqtdFymDvGiow_p-tZTMvrYVNrFU_AFE-m2JrPsirw09qCgpQCL6IZB0OdvIkCAJ1bS09VxtXgr5_QsjTmns70E
C1_376550000A_000085,玉山國家公園管理處,ChIJ4XIyv9MUbzQRv9f-dLILqCw,玉山國家公園管理處南安管理站,4.4,78,"['point_of_interest', 'establishment']",982台灣花蓮縣卓溪鄉,121.2584341,23.3026287,OPERATIONAL,{'open_now': True},AeeoHcJMD5Ao9qLEh68iV0OTbAridkSDz07Y_nIADJd2wt8vGNSQzmJrz54-ENaCyPaQi1wXpCJWvsyfS6XSiH_-zPB7C21f9gnG6BFrgSvEaHkHgwByWsX96QD-9xCGJRbNQUq1P5Z-JyXremwARpmXq1EX1ttd_xVPdt5tyn0mcpD0BnJ6P5d_2Uo6D0P_fWStn2c92wOYB1THyDOtNxIi6VIZqfmKVnUaDejcdayOfXDWxgqd1YYgF-kyOje0RfuT3x3ymDcnPftMu9BTppqkGoADjyBnsyetd2UN5OuyZgB18ddt3CiPlm6_0QhkS44LaGGHztzunEcrSoN8lREbQncraEbqowgt71HF7qHt3EVuO8bTySm2rYz28WW1mKNzM7vMcKq2Q6aGRmdXat9HDyu8OygV6ZlpvZOy29RLtAIp7lwmFCQxKyZOi1XPsxl66CAQKac627Rcfn_ek8c86qk0ir2GkCbVzftfvKouwNM6wU7PISghxmbymDfnS-mDoVnlZVJLfOmo8QsVTdBLR81gIerHb82ORmEWVmWybbyW22AUz6k11Vpdvp8m96L_r9XskQZ73GLSEg
